,id_enterprise,enterprise_name,score_avg,title,date,score,score_balanced,score_culture,score_opportunities,score_wage_advantages,score_leader_team,score_recommend,score_point_of_view,score_pdg,employee_type,employee_job,employee_city,review_intro,review_advantages,review_disadvantages,review_advises,useful_times
1140,13728,Astek,2.9,Moyen,Fri Aug 02 2019 07:13:38 GMT-0700 (PDT),2.0,,,,,,,,,Employé actuel,Ingénieur Informatique,Paris,J'ai travaillé chez Astek à temps plein,Processus de recrutement très rapide,Pas de suivi chez les clients,,0
1141,13728,Astek,2.9,Satisfait,Thu Aug 01 2019 17:09:02 GMT-0700 (PDT),3.0,3.0,3.0,3.0,2.0,3.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Informatique,Paris,Je travaille chez Astek à temps plein depuis plus d'un an,"Communication et engagement mutuels,",Formation avec un seul suivi,Essayez de simplifier les choses,0
1142,13728,Astek,2.9,boite qui fait son travail,Wed Jul 31 2019 15:04:58 GMT-0700 (PDT),4.0,,,,,,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Informatique,Paris,Je travaille chez Astek à temps plein,"salaire ok , rien à dire",ssii pas de plan de carriere long terme,,0
1143,13728,Astek,2.9,Développeur,Mon Jul 29 2019 11:53:48 GMT-0700 (PDT),3.0,3.0,1.0,2.0,2.0,2.0,Ne recommande pas,Point de vue négatif,,Employé actuel,Ingénieur Informatique,Paris,J'ai travaillé chez Astek à temps plein,Je ne me souviens pas,"Manque de suivi, de formations, augmentation trop faible",,1
1144,13728,Astek,2.9,Frustrant,Fri Jul 26 2019 00:52:20 GMT-0700 (PDT),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Informatique,Paris,J'ai travaillé chez Astek à temps plein plus d'un an,Des collaborateurs dans l'ensemble très sympathique.,"Une direction qui a tendance à valoriser certains services plus que d'autres et qui reste campé sur des principes vieux de 20 ans ou plus. 
On vous dit oui une semaine et la semaine suivante on vous explique que se sera non.",,0
1145,13728,Astek,2.9,Enfin une SSII à comportement humain,Tue Jul 23 2019 04:21:54 GMT-0700 (PDT),5.0,4.0,3.0,5.0,4.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Ingénieur Informatique,Paris,J'ai travaillé chez Astek à temps plein plus d'un an,"En plus de proposer les avantages classiques d'une assez grande SSII pour ses consultants, Astek (à Paris) semble mettre l'accent sur le recrutement de managers humains qui suivent autant que faire se peut leurs équipes. Surprenamment transparents et bienveillants, je n'y croyais plus mais ils existent !","L'entreprise étant en pleine croissance, les managers ne sont pas toujours très disponibles pour leurs équipes, mais même ça c'est au dessus de la moyenne des SSII parce que j'ai vraiment eu l'impression que les managers faisaient leur possible pour être à l'écoute chez Astek, chose que je n'ai ressentie nulle part ailleurs.",Peut être recruter plus de managers pour alléger leur charge de travail ? Tout le reste est super.,1
1146,13729,Astek Group,1.7,Developpeur,Sun Aug 28 2016 00:36:54 GMT-0700 (PDT),2.0,1.0,1.0,1.0,4.0,2.0,Ne recommande pas,Point de vue négatif,N'approuve pas le PDG,,,Antibes,Je travaille chez Astek Group à ,Salaire plus élevé que la plupart des sociétés de services basés a Sophia Antipolis,"Politique: faire un maximum de profit
Management: Aucun suivi
Il vous faut démissionner si la mission ne vous convient pas!",,0
1147,13729,Astek Group,1.7,Épouvantable employeur,Tue Mar 25 2014 07:44:22 GMT-0700 (PDT),1.0,3.0,2.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,Pas d'avis sur le PDG,,,Antibes,Je travaille chez Astek Group à temps plein depuis plus de 3 ans,Pas de vraie bonne raison. Les bonnes raisons seraient si vous vous vouliez bavarder toute la journée et fumer à la pause café.,"Si vous ne négociez pas un bon salaire dès le début, vous êtes bloqué avec jusqu'à la fin. Vous n'avez jamais d'augmentation ou alors il vous faut menacer de partir pour en avoir une. Pas de progression dans la carrière. Ils vous promettent des choses à l'oral puis trouvent des excuses pour les rendre caduques. Assurez-vous que vous avez par écrit tout ce dont vous avez parlé, autrement vous vous ferez avoir. Quand... vous exprimez votre mécontentement, ils n'écoutent pas.","Développez un programme de progression pour les carrières des employés. 

Changez le management - beaucoup d'employés ont manifesté à la télévision en 2013 à cause de leur mécontentement à propos de beaucoup de choses.",0
1148,13732,Keyrus Group,4.0,Bonne entreprise pour un premier emploi dans l'IT,Mon Dec 09 2019 05:41:22 GMT-0800 (PST),4.0,4.0,2.0,3.0,4.0,3.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Projet 1,Lyon,Je travaille chez Keyrus Group à temps plein depuis plus d'un an,Des équipes humaines et très compétentes techniquement.,Manques de propositions de missions par le circuit classique (commerciaux) autour des thématiques du Cloud.,,0
1149,13732,Keyrus Group,4.0,Entreprise Humaine et à l'écoute,Mon Dec 02 2019 11:36:12 GMT-0800 (PST),5.0,4.0,5.0,5.0,5.0,4.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Projet 1,Lyon,Je travaille chez Keyrus Group à temps plein depuis plus d'un an,"Très bonne équipe sur qui on peut compter. 
L'ambiance est vraiment très bonne. Beaucoup d'événement pour les employé(e)s grace à Keyrus Culture (et tout le monde peut en faire partie). 
Niveau travail, beaucoup de projets très différents. On te laisse ta chance.
Le DG se rend toujours disponible.",La direction n'est pas toujours claires.,,0
1150,13732,Keyrus Group,4.0,Des axes d’améliorations sont à prévoir,Mon Dec 02 2019 05:22:31 GMT-0800 (PST),3.0,5.0,3.0,4.0,4.0,2.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Projet 1,Lyon,Je travaille chez Keyrus Group à temps plein depuis plus d'un an,"Bon CE (Journée massage, noël des enfants, cheque kdo…)
Bon équilibre entre la vie professionnelle et privée contrairement aux « grosse » CRO
On vous laisse vous organiser comme vous le voulez, mettre en place vos idées",Manque d’écoute et de communication,,0
1151,13732,Keyrus Group,4.0,Des bonnes conditions de travail avec une très belle ambiance,Mon Nov 25 2019 10:28:38 GMT-0800 (PST),4.0,5.0,4.0,5.0,4.0,4.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Projet 1,Lyon,Je travaille chez Keyrus Group à temps plein depuis plus d'un an,"Bonnes conditions de travail
Belle ambiance
Des missions intéressantes
Des opportunités de carrière
Des beaux événements internes 
Autonomie et confiance","Manque de clarté sur l'organisation interne
Manque de vision sur la stratégie groupe",,0
1152,13732,Keyrus Group,4.0,Très mauvaise expérience,Fri Nov 15 2019 03:53:39 GMT-0800 (PST),1.0,2.0,1.0,1.0,2.0,1.0,Ne recommande pas,Point de vue négatif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Projet 1,Lyon,J'ai travaillé chez Keyrus Group à temps plein plus d'un an,"salaire correct
télétravail possible en inter-contrat","peu de missions intéressantes et peu adapté au profil
très mauvaise communication
des promesses d'augmentation non respectées (entretien bi-annuel annulé)
des problèmes politiques entre les Business Units et au sein même d'une BU entre les managers
des commerciaux très peu compétents qui ne comprennent pas les compétences des consultants (donc peu de missions proposées correspondant au profil)",,0
1153,13732,Keyrus Group,4.0,une société requin,Thu Nov 14 2019 03:07:32 GMT-0800 (PST),1.0,2.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Projet 1,Lyon,J'ai travaillé chez Keyrus Group à temps plein,missions qui peuvent s'avérer intéressantes chez le clieny,mauvaise stratégie du groupe qui ne juge que par la rentabilité plutot que de conserver ses bons éléments et met l'humain en arrière plan. des managers qui forcent leurs employés à leur faire de la pub gratuitement via les réseaux sociaux avec leurs profils personnels. pitoyable.  beaucoup des gens licenciés en période d'essai pour de fausses raisons.,,0
1154,13732,Keyrus Group,4.0,Salarié en CDI,Mon Nov 04 2019 03:17:15 GMT-0800 (PST),3.0,4.0,4.0,4.0,3.0,4.0,,,,Employé actuel,Ingénieur Projet 1,Lyon,J'ai travaillé chez Keyrus Group à temps plein,bonne ambiance. Jeune équipe.  Belles opportunités de carrière.,Salaire n'est pas très satisfaisant.,,0
1155,13732,Keyrus Group,4.0,Good,Sun Nov 03 2019 10:26:42 GMT-0800 (PST),4.0,5.0,4.0,4.0,4.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Ingénieur Projet 1,Lyon,Je travaille chez Keyrus Group à temps plein depuis moins d'un an,"Flexibilité, télétravail, conditions de travail, ambiance",Gestion du CRA compliquée et contraignante. Gestion des congés et des absences compliquées.,,1
1156,13732,Keyrus Group,4.0,Une belle découverte humaine,Wed Oct 30 2019 07:16:24 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Ingénieur Projet 1,Lyon,Je travaille chez Keyrus Group à temps plein,"Une équipe de direction à l'écoute et compréhensive.
La culture de l'entreprise permet à chaque conseiller de s'épanouir. 
Des collègues de travail en or.",Manque de suivi sur certains dossiers,,0
1157,13732,Keyrus Group,4.0,Décevant à tous niveaux #bullshit,Wed Oct 30 2019 06:55:02 GMT-0700 (PDT),2.0,3.0,1.0,2.0,1.0,1.0,Ne recommande pas,Point de vue neutre,N'approuve pas le PDG,Employé actuel,Ingénieur Projet 1,Lyon,Je travaille chez Keyrus Group à temps plein,"La direction financière fait le job
Office manager disponible
Journée d'intégration intéressante
Ouverture à l'international","Direction éclatée 
En à peine 6 mois, 2 directeurs se sont succédés à la tête de la Practice RBWM avant de claquer la porte [bon débarras]
Absence d'expertise chez les directeurs
Absence de réelles formations pour les équipes
L'intermission est synonyme d'exploitation
Equipe RH actuelle incompétente
Turn over intense 
Stratégie brouillonne ou en tous cas incompréhensible (opportunisme)
Recrutements incohérents (opportunisme)
Staffer à tous prix : des stagiaires (indemnisés comme des stagiaires) sont ""vendus"" comme consultants, des consultants (payés comme des consultants) comme consultants senior, etc etc
Evolution au copinage
Augmentation de salaires pour une poignée d'élus (copinage)
Obtention des primes sur la base de critères subjectifs (copinage)",,2
1158,13732,Keyrus Group,4.0,Une entreprise centrée sur l'humain,Mon Oct 28 2019 06:42:02 GMT-0700 (PDT),5.0,5.0,5.0,4.0,4.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,"Montréal, QC",Je travaille chez Keyrus Group à temps plein depuis moins d'un an,"Belle culture RH; l'entreprise est conciliante travail-famille, elle a à coeur ses employés, bonne esprit d'équipe, communication,  belle énergie .",Gestion de projet et planification stratégique  qui peut être amélioré,,1
1159,13732,Keyrus Group,4.0,Tout n’est que marketing et pas du tout sincère et transparent,Sat Oct 19 2019 00:26:58 GMT-0700 (PDT),1.0,2.0,1.0,2.0,2.0,1.0,Ne recommande pas,Point de vue neutre,N'approuve pas le PDG,Employé actuel,Employé anonyme,"Montréal, QC",J'ai travaillé chez Keyrus Group à temps plein plus d'un an,Pas grand chose Juste le CE qui se bouge un peu !,"Salaires bas, pas de reconnaissance, du process à tout va, une gestion comptable scandaleuse, ils maltraitent les fournisseurs","Direction invisible, présente que pour les grands shows. Il y a un grand ménage à faire à haut niveau",1
1160,13732,Keyrus Group,4.0,Bonne entreprise de services IT,Mon Sep 30 2019 03:41:46 GMT-0700 (PDT),4.0,4.0,4.0,4.0,4.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,"Montréal, QC",J'ai travaillé chez Keyrus Group à temps plein,"L'ambiance
Le choix des missions
Le suivi des consultants",Difficile d'avoir des formations quand on est en mission,,0
1161,13732,Keyrus Group,4.0,ESN proche de ses collaborateurs,Thu Sep 26 2019 07:55:07 GMT-0700 (PDT),4.0,5.0,5.0,5.0,3.0,4.0,Recommande,Point de vue positif,,Employé actuel,Employé anonyme,"Montréal, QC",Je travaille chez Keyrus Group à temps plein depuis plus d'un an,"Esprit d'équipe, proximité du management, engagement et formation des collaborateurs","RAS, ras, ras, ras, ras",,0
1162,13732,Keyrus Group,4.0,Entreprise innovante et humaine,Wed Jul 31 2019 07:02:35 GMT-0700 (PDT),5.0,5.0,5.0,5.0,4.0,5.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,"Montréal, QC",Je travaille chez Keyrus Group à temps plein,Keyrus place l'humain au cœur de sa stratégie globale. Sa diversité est une richesse source de performance ou chacun trouvera sa place !,Outillage interne en cours de déploiement,,1
1163,13732,Keyrus Group,4.0,belle expérience chez Keyrus,Wed Jul 31 2019 06:13:54 GMT-0700 (PDT),5.0,5.0,5.0,4.0,4.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,"Montréal, QC",Je travaille chez Keyrus Group à temps plein,"autonomie, récompense de l'investissement et performance, écoute, locaux sympas",turn over lié à l'activité de Conseil,,0
1164,13732,Keyrus Group,4.0,"Keyrus, une entreprise qui veut bien faire !",Tue Jul 30 2019 02:40:18 GMT-0700 (PDT),3.0,4.0,5.0,3.0,2.0,3.0,Recommande,Point de vue négatif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,"Montréal, QC",J'ai travaillé chez Keyrus Group à temps plein,"- Une entreprise qui se remet en question - ne reste pas sur ses acquis.
- Une entreprise qui tente
- Très bonne ambiance de travail !! Très beaux locaux.
- Bienveillance et diversité des cultures / profils intéressante.
- Possibilité de monter rapidement en responsabilité si les résultats sont la.","- Une entreprise qui tente.. mais qui se plante 
- Une organisation très floue
- Pas de vision long terme communiquée , claire et comprise rendant le travail au quotidien parfois laborieux","La volonté de bien faire est la , mais les résultats sont très peu voir pas visibles. Une organisation floue et un gros manque de communication qui créée énormément d’ambiguïté et ne pousse pas à la projection chez Keyrus. Beaucoup de doutes persistent.
Néanmoins, Keyrus est une entreprise de valeur et ça se ressent malgré sa maladresse.",0
1165,13732,Keyrus Group,4.0,Alternance en tant que développeuse décisionnelle,Mon Jul 29 2019 05:48:47 GMT-0700 (PDT),3.0,4.0,3.0,2.0,3.0,3.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,"Montréal, QC",Je travaille chez Keyrus Group à temps partiel depuis plus d'un an,"Bien pour profil junior, montée en compétences sur différentes technologies rapide","Salaire bas
En tant qu'alternante en DUT j'ai été vendue au client en tant qu'ingénieur - beaucoup de pression",,1
1166,13732,Keyrus Group,4.0,Je recommande,Mon Jul 29 2019 04:41:17 GMT-0700 (PDT),5.0,5.0,5.0,4.0,4.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,"Montréal, QC",Je travaille chez Keyrus Group à temps plein,"Cadre, équipes, montée en compétence",Salaire légèrement en dessous du marché,,0
1167,13732,Keyrus Group,4.0,"Souhaitez vous une relation ""SM"" avec votre employeur ?",Thu Jul 11 2019 13:13:14 GMT-0700 (PDT),1.0,1.0,1.0,1.0,4.0,1.0,Ne recommande pas,Point de vue négatif,N'approuve pas le PDG,Employé actuel,Employé anonyme,"Montréal, QC",J'ai travaillé chez Keyrus Group à temps plein plus de 3 ans,"Pour les confirmés un salaire attrayant, une image extérieure waaaaaaw!","A l'intérieur, un vrai panier de crabes.
Des commerciaux virés du jour au lendemain sans vraiment comprendre pourquoi.
Aucune stratégie long terme.
Des consultants isolés, en intercontras depuis des mois.
De fausses valeurs, de vrais problèmes en internes entre les BU/Offres.
Le commerce est considéré pour le responsable de tout  les maux sans raison réelle.
Je déconseille très fortement, sauf si vous avez... envie d'une relation ""SM"" avec votre employeur...",Arretez de vous écouter parler... Si vous embauchez des personnes de niveau sénior c'est pour vous impégner de leurs parcours par pour les obliger à s'adapter à vos méthodes complètement dépassées et inadaptées...,1
1168,13733,Yongzhi Plastic Electronics (Shenzhen) Co.,3.0,thats ok,Thu Jan 26 2017 07:16:13 GMT-0800 (PST),3.0,,,,,,,,,,,,Je travaille chez Yongzhi Plastic Electronics (Shenzhen) Co. à ,mobilité du job surtout le soir,trop de travail et partage de données,,0
1169,13734,Thales,4.1,Horrible,Fri Dec 13 2019 05:08:58 GMT-0800 (PST),1.0,1.0,1.0,1.0,1.0,1.0,Ne recommande pas,Point de vue négatif,,Employé actuel,Project Manager,Gennevilliers,Je travaille chez Thales à temps plein depuis plus d'un an,"CE , restaurant d'entreprise ( une usine )","On se croirais dans une maison de retraite. Climat austère. Process indigeste. Aucune multiculturalité. Si l'on vient d'une entreprise externe avec  plus de 10 ans d'expérience , passer votre chemin , l'adaptation  est quasi insurmontable. Client unique ( l'armée française)… J'y suis resté 2 ans en tant que salarié , aucun accompagnement , je n'ai jamais réellement compris les attentes du poste. Pour c'est une entreprise à fuir du moins le service dans lequel je suis tombé. Entreprise à vomir",,0
1170,13734,Thales,4.1,Stable et confortable,Fri Dec 13 2019 03:52:09 GMT-0800 (PST),4.0,5.0,4.0,3.0,4.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Project Manager,Gennevilliers,Je travaille chez Thales à temps plein depuis plus de 8 ans,"- Une fois que vous y êtes, vous y resterez. Sauf grosse bêtise, envie d'aller voir ailleurs ou vraie incompétence, c'est pas Thalès qui vous mettra dehors. Très bien pour y entrer à mi-carrière donc.
- Valorisation de l'expérience plus que du potentiel (peut-être vu comme positif ou négatif)
- Télétravail une fois par semaine avec téléphone et pc portable fourni.
- Horaires souples
- Evolution salariale chaque année. Même faible, il y a toujours quelque chose. D'où l'importance de bien négocier son entrée, en terme de NR et de salaire.
- CE 
- Convention Metallurgie
- Management direct en général à l'écoute.
- Travail gratifiant et intéressant.
- De la marge de manœuvre dans le travail possible si on ne fait pas trop de vagues.
- Collègues sympathiques et réactifs (sauf exceptions)","- Beaucoup d'inertie et de process
- Externalisation de certaines fonctions de support aux utilisateurs (Service Desk)
- Gouvernance parfois floue ou têtue même en cas d'échec.
- Décisions venues d'en haut sans réelles explications.
- Silotage entre services.
- Outillages de communication interne (forums? Communautés?) à l'abandon ou ignorés.
- Management de type armée mexicaine parfois. Beaucoup de chefs passant leur vie en réunion.
- Beaucoup d'acronymes barbares.
- Méthodes de travail (type agile) données, mais finalement implémentées n'importe comment.
- Mobilité interne se fait à la tête du client. Des postes montrés comme disponibles ont en fait été créés spécialement pour quelqu'un  et sont en fait déjà pris.",,0
1171,13734,Thales,4.1,recrutement,Mon Dec 09 2019 01:39:58 GMT-0800 (PST),4.0,4.0,3.0,5.0,5.0,2.0,,,Pas d'avis sur le PDG,Employé actuel,Project Manager,Gennevilliers,J'ai travaillé chez Thales à temps plein plus d'un an,"salaire, CE, cantine, avantages sociaux","relationnel avec responsable, manque communication, procédures longues",,0
1172,13734,Thales,4.1,Non,Sat Nov 30 2019 15:55:01 GMT-0800 (PST),1.0,1.0,2.0,1.0,2.0,1.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Project Manager,Gennevilliers,J'ai travaillé chez Thales à temps plein plus de 5 ans,"Produits intéressants, CE, beaucoup de congés","Surcharge travail, harcèlement bref toutes les conditions d'une démission forcée (au passage insulté lors de l'entretien individuel en guise de cadeau de départ).
Le speech sur la mobilité inter entités complètement faux à part réseautage vous avez autant de chance qu'en externe, management de type armée mexicaine et la qualité de vie au travail euh...ah oui il y a des babyfoot, ping pong et consoles de jeux, tout va bien.....
Tendance à tirer les salaires vers le bas donc bien négocier au départ !!",,1
1173,13734,Thales,4.1,Super entreprise,Thu Nov 28 2019 10:34:52 GMT-0800 (PST),5.0,4.0,5.0,4.0,5.0,4.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Project Manager,Gennevilliers,J'ai travaillé chez Thales à temps plein moins d'un an,"Super CE, bonne cantine, salle de sport, salle de musique. Nombreuses activités le midi","Grosse inertie, donc souvent dans l'attente quand les choses doivent bouger",,0
1174,13734,Thales,4.1,Bonne société,Tue Nov 26 2019 07:14:12 GMT-0800 (PST),4.0,3.0,3.0,3.0,3.0,3.0,Recommande,Point de vue positif,,Employé actuel,Project Manager,Gennevilliers,Je travaille chez Thales à temps plein depuis plus de 3 ans,Bonne ambiance et bonnes technologies,"Mauvais managers, stressants et opprimants",,0
1175,13734,Thales,4.1,Bonne entreprise,Tue Nov 26 2019 00:19:27 GMT-0800 (PST),4.0,,,,,,,,,Employé actuel,Project Manager,Gennevilliers,Je travaille chez Thales à temps plein depuis plus de 3 ans,"Bon relationnel avec les supérieurs directs, le CE",Peu de visibilité sur les activités groupe,,0
1176,13734,Thales,4.1,Entreprise globalement agréable,Fri Nov 22 2019 08:19:36 GMT-0800 (PST),4.0,3.0,5.0,5.0,5.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Project Manager,Gennevilliers,Je travaille chez Thales à temps plein depuis plus d'un an,"13ème mois,  prime d’intéressement et participation, avantages du CE (loisirs, voyages, culture, etc...)","Lieux des sites assez éloignés (Rungis, Élancourt, etc...), grande charge de travail.",,0
1177,13734,Thales,4.1,Bonne entreprise,Mon Nov 18 2019 02:51:17 GMT-0800 (PST),4.0,3.0,4.0,4.0,,,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Project Manager,Gennevilliers,Je travaille chez Thales à temps plein depuis plus d'un an,"Projets intéressants
Management de bon niveau",Pas d'incovenient majeurs. Renforcer le management de proximité,,0
1178,13734,Thales,4.1,Excellent milieu pour un apprentissage,Wed Nov 06 2019 00:50:09 GMT-0800 (PST),5.0,,,,,,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Project Manager,Gennevilliers,J'ai travaillé chez Thales à temps plein plus d'un an,Autonomie et avantage d'une grande société,Je n'ai pas trouvé d'inconvénient,,0
1179,13734,Thales,4.1,Bonne entreprise,Tue Oct 29 2019 17:19:41 GMT-0700 (PDT),5.0,5.0,4.0,4.0,5.0,4.0,Recommande,Point de vue neutre,Approuve le PDG,Employé actuel,Employé anonyme,Vélizy,Je travaille chez Thales à temps plein depuis moins d'un an,Projets très intéressants. Management soucieux des collaborateurs.,Beaucoup de bureaucratie et process,,0
1180,13734,Thales,4.1,Très bonnes conditions de travail,Thu Oct 24 2019 10:19:18 GMT-0700 (PDT),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Vélizy,J'ai travaillé chez Thales à temps plein moins d'un an,"Restaurant d'entreprise, CE, flexibilité des horaires..",Pas d'inconvénients particuliers,,0
1181,13734,Thales,4.1,Une grosse entreprise stable mais pas souple,Thu Oct 24 2019 02:33:14 GMT-0700 (PDT),3.0,2.0,3.0,2.0,2.0,2.0,,,,Employé actuel,Employé anonyme,Vélizy,Je travaille chez Thales à temps plein depuis plus de 10 ans,"Sécurité de l'emploi, considérée comme sociale","Une hiérarchie type armée mexicaine; pas très réactive, frilosité aux idées nouvelles et aux changements",,0
1182,13734,Thales,4.1,Ingénieur Devops,Sun Oct 20 2019 07:55:00 GMT-0700 (PDT),5.0,4.0,5.0,5.0,4.0,4.0,Recommande,Point de vue négatif,Approuve le PDG,Employé actuel,Employé anonyme,Vélizy,Je travaille chez Thales à temps plein depuis plus de 3 ans,"Fonctionnel passionnant, process industriel, évolution",Parfois une certaine inertie mais que l'on corrige,,0
1183,13734,Thales,4.1,Mitigé,Tue Oct 15 2019 05:11:18 GMT-0700 (PDT),3.0,4.0,3.0,3.0,3.0,3.0,Ne recommande pas,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Vélizy,J'ai travaillé chez Thales à temps plein plus de 10 ans,"variété des postes disponibles, avantages sociaux","Postes ciblés, politique salariale favorable aux nouveaux embauchés et non aux employés actuels, besoins de formation non pourvus, appétence pour l'innovation profonde (process, méthodo, management...) exposée mais non suivie (sauf à la Digital Factory)",,1
1184,13734,Thales,4.1,Bonne entreprises,Mon Oct 14 2019 07:56:13 GMT-0700 (PDT),4.0,4.0,4.0,3.0,4.0,3.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,Vélizy,Je travaille chez Thales à temps plein depuis plus d'un an,Bon cadre à forte valeur ajouté,Management lourd pas trop de perspective évolution verticale,,0
1185,13734,Thales,4.1,"Projets passionants, petits salaires, bonne ambiance",Wed Oct 02 2019 02:38:46 GMT-0700 (PDT),4.0,5.0,5.0,4.0,2.0,4.0,Recommande,Point de vue positif,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Vélizy,Je travaille chez Thales à temps plein depuis plus d'un an,"-Projets passionnants, 
-Beaucoup de moyens
-Entreprise est dynamique pour sa taille
-Equilibre travail/vie privée
-Bonne ambiance (en R&D)","-Bas salaires (sans possibilité de négociation)
-Il y a beaucoup plus de gens qui ""managent"" que de gens qui travaillent, classique mais agaçant.
-Lenteur de décision (le nombre de strates de management n'aide pas !)",,2
1186,13734,Thales,4.1,Thales Services Vélizy,Fri Sep 27 2019 11:07:52 GMT-0700 (PDT),4.0,5.0,4.0,3.0,3.0,4.0,,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Employé anonyme,Vélizy,J'ai travaillé chez Thales à temps plein plus d'un an,"CE, IDS(lorsque l'on est sur un site client), participation et intéressement
plan CET
actionnariat ouvert aux employés
convention métallurgie",On reste sur une SII,,1
1187,13734,Thales,4.1,Très agréable,Wed Sep 18 2019 02:12:40 GMT-0700 (PDT),4.0,3.0,3.0,5.0,4.0,4.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,Vélizy,J'ai travaillé chez Thales à temps plein plus de 3 ans,"CE, Projets stimulant, cadre de vie agréable","Site vieillissant (très chaud l'été, très froid l'hiver)",,0
1188,13734,Thales,4.1,Problème de gouvernance,Mon Sep 02 2019 12:40:25 GMT-0700 (PDT),3.0,2.0,3.0,3.0,3.0,1.0,Ne recommande pas,Point de vue neutre,Approuve le PDG,Employé actuel,Employé anonyme,Vélizy,Je travaille chez Thales à temps plein depuis plus d'un an,"Autonomie, produits, compétences, secteur d'activité","Middle management complexe
Gouvernance mal définie
Querelles internes",,0
1189,13736,Thales-Raytheon Systems,3.0,Formateur,Tue May 28 2019 07:48:20 GMT-0700 (PDT),4.0,4.0,4.0,2.0,4.0,3.0,Recommande,Point de vue neutre,Pas d'avis sur le PDG,Employé actuel,Ingénieur Apprenti,"Massy, Île-de-France",Je travaille chez Thales-Raytheon Systems à temps plein depuis plus d'un an,"Ambiance multi-culturelle, responsabilités, CE, rencontre clients","Ambiance générale, complexité du programme, évolution et proposition lié à l'aspect politique",,0
1190,13737,L&T Thales Technology Services,3.5,Stage Cybersécurité,Sun Sep 29 2019 08:10:01 GMT-0700 (PDT),5.0,,,,,,,,,Ancien stagiaire,Stagiaire anonyme,,J'ai travaillé chez L&T Thales Technology Services à ,"Bien accueilli
Travail intéressant
Bonne entente au sein de l'équipe",Rien à redire sur les conditions de travail,,0
1191,13741,JEMS Group,4.3,Entreprise parfaite pour monter en compétences,Sun Nov 24 2019 10:02:34 GMT-0800 (PST),5.0,5.0,5.0,5.0,5.0,5.0,Recommande,Point de vue positif,Approuve le PDG,Employé actuel,Employé anonyme,Paris,Je travaille chez JEMS Group à temps plein,"- Propositions de formation
- Liberté d'étre force de proposition et bonne communication",Aucun à noter pour le moment,,0
